,I,V
126,-5.000000000000001e-07,-0.6646443
127,-5.200000000000001e-07,-0.6672844
128,-5.400000000000001e-07,-0.67142
129,-5.600000000000001e-07,-0.684034
130,-5.800000000000002e-07,-0.6894666
131,-6e-07,-0.6930644
132,-6.2e-07,-0.7001142
133,-6.4e-07,-0.7071689
134,-6.6e-07,-0.714259
135,-6.800000000000001e-07,-0.7221096
136,-7.000000000000001e-07,-0.7216287
137,-7.200000000000001e-07,-0.7365723
138,-7.400000000000001e-07,-0.745841
139,-7.600000000000001e-07,-0.7527395
140,-7.800000000000002e-07,-0.7627698
141,-8.000000000000002e-07,-0.7702356
142,-8.2e-07,-0.7810996
143,-8.4e-07,-0.7938008
144,-8.6e-07,-0.7971514
145,-8.8e-07,-0.803273
146,-9.000000000000001e-07,-0.8072973
147,-9.200000000000003e-07,-0.8210301
148,-9.400000000000001e-07,-0.8244501
149,-9.6e-07,-0.8329216
150,-9.800000000000001e-07,-0.843451
151,-1e-06,-0.8484018
152,-1e-06,-0.8448029
153,-9.8e-07,-0.8404818
154,-9.6e-07,-0.8316403
155,-9.399999999999999e-07,-0.8223422
156,-9.2e-07,-0.816694
157,-9e-07,-0.808243
158,-8.799999999999999e-07,-0.8012417
159,-8.599999999999999e-07,-0.7944482
160,-8.4e-07,-0.7877787
161,-8.2e-07,-0.782512
162,-8e-07,-0.7691493
163,-7.799999999999999e-07,-0.7676243
164,-7.599999999999999e-07,-0.759237
165,-7.399999999999999e-07,-0.7526276
166,-7.199999999999999e-07,-0.7440795
167,-7e-07,-0.7429392
168,-6.8e-07,-0.7347204
169,-6.599999999999999e-07,-0.7275049
170,-6.4e-07,-0.7183481
171,-6.2e-07,-0.7155882
172,-6e-07,-0.7073817
173,-5.8e-07,-0.7080227
174,-5.599999999999999e-07,-0.6956843
175,-5.399999999999999e-07,-0.6841529
176,-5.199999999999999e-07,-0.6780046
177,-5e-07,-0.6659015
178,-4.8e-07,-0.6584738
179,-4.5999999999999994e-07,-0.6566788
180,-4.399999999999999e-07,-0.6447986
181,-4.199999999999999e-07,-0.6362934
182,-4e-07,-0.6297066
183,-3.7999999999999996e-07,-0.6199298
184,-3.5999999999999994e-07,-0.6089622
185,-3.399999999999999e-07,-0.6004912
186,-3.199999999999999e-07,-0.5887504
187,-3e-07,-0.56848
188,-2.7999999999999997e-07,-0.5505717
189,-2.5999999999999995e-07,-0.5161523
190,-2.399999999999999e-07,-0.4438333
191,-2.199999999999999e-07,-0.35744
192,-2e-07,-0.2655448
193,-1.7999999999999997e-07,-0.1310193
194,-1.5999999999999995e-07,-0.1106282
195,-1.3999999999999993e-07,-0.1057704
196,-1.199999999999999e-07,-0.100485
197,-9.999999999999989e-08,-0.09554415
198,-7.999999999999998e-08,-0.09057204
199,-5.999999999999995e-08,-0.08435506
200,-3.999999999999983e-08,-0.07562368
201,-2.000000000000002e-08,-0.05514221
202,0.0,-0.0008486796
