,I,V
137,-7.200000000000001e-07,-21.00072
138,-7.400000000000001e-07,-21.00072
139,-7.600000000000001e-07,-21.00069
140,-7.800000000000002e-07,-21.00068
141,-8.000000000000002e-07,-21.00071
142,-8.2e-07,-21.00071
143,-8.4e-07,-21.00069
144,-8.6e-07,-21.00069
145,-8.8e-07,-21.00067
146,-9.000000000000001e-07,-21.00068
147,-9.200000000000003e-07,-21.00066
148,-9.400000000000001e-07,-21.00066
149,-9.6e-07,-21.00064
150,-9.800000000000001e-07,-21.00065
151,-1e-06,-21.00064
152,-1e-06,-21.00065
153,-9.8e-07,-21.00066
154,-9.6e-07,-21.00065
155,-9.399999999999999e-07,-21.00066
156,-9.2e-07,-21.00068
157,-9e-07,-21.00068
158,-8.799999999999999e-07,-21.00067
159,-8.599999999999999e-07,-21.00069
160,-8.4e-07,-21.00071
161,-8.2e-07,-21.00068
162,-8e-07,-21.0007
163,-7.799999999999999e-07,-21.00069
164,-7.599999999999999e-07,-21.00072
165,-7.399999999999999e-07,-21.00072
166,-7.199999999999999e-07,-21.00075
167,-7e-07,-21.00072
168,-6.8e-07,-21.00073
169,-6.599999999999999e-07,-21.00076
170,-6.4e-07,-21.00072
171,-6.2e-07,-21.00076
172,-6e-07,-21.00075
173,-5.8e-07,-21.00076
174,-5.599999999999999e-07,-21.00077
175,-5.399999999999999e-07,-21.00078
176,-5.199999999999999e-07,-21.00078
177,-5e-07,-21.00077
178,-4.8e-07,-21.00079
179,-4.5999999999999994e-07,-21.00079
180,-4.399999999999999e-07,-21.00077
181,-4.199999999999999e-07,-21.00079
182,-4e-07,-21.0008
183,-3.7999999999999996e-07,-21.00081
184,-3.5999999999999994e-07,-21.00082
185,-3.399999999999999e-07,-21.00082
186,-3.199999999999999e-07,-21.00082
187,-3e-07,-21.00084
188,-2.7999999999999997e-07,-21.00082
189,-2.5999999999999995e-07,-21.00084
190,-2.399999999999999e-07,-21.00084
191,-2.199999999999999e-07,-21.00085
192,-2e-07,-21.00085
193,-1.7999999999999997e-07,-21.00085
194,-1.5999999999999995e-07,-21.00087
195,-1.3999999999999993e-07,-21.00088
196,-1.199999999999999e-07,-21.00087
197,-9.999999999999989e-08,-21.00086
198,-7.999999999999998e-08,-21.00087
199,-5.999999999999995e-08,-21.0009
200,-3.999999999999983e-08,-21.00089
201,-2.000000000000002e-08,-21.00089
202,0.0,-20.96793
