,I,V
154,-9.6e-07,-9.571911
155,-9.399999999999999e-07,-9.372396
156,-9.2e-07,-9.173127
157,-9e-07,-8.97375
158,-8.799999999999999e-07,-8.774294
159,-8.599999999999999e-07,-8.574985
160,-8.4e-07,-8.375754
161,-8.2e-07,-8.175963
162,-8e-07,-7.976758
163,-7.799999999999999e-07,-7.777682
164,-7.599999999999999e-07,-7.578263
165,-7.399999999999999e-07,-7.378957
166,-7.199999999999999e-07,-7.179554
167,-7e-07,-6.980022
168,-6.8e-07,-6.78068
169,-6.599999999999999e-07,-6.581589
170,-6.4e-07,-6.382583
171,-6.2e-07,-6.182638
172,-6e-07,-5.982957
173,-5.8e-07,-5.783563
174,-5.599999999999999e-07,-5.584249
175,-5.399999999999999e-07,-5.384695
176,-5.199999999999999e-07,-5.185375
177,-5e-07,-4.985862
178,-4.8e-07,-4.786505
179,-4.5999999999999994e-07,-4.587042
180,-4.399999999999999e-07,-4.387611
181,-4.199999999999999e-07,-4.188161
182,-4e-07,-3.988485
183,-3.7999999999999996e-07,-3.789209
184,-3.5999999999999994e-07,-3.590112
185,-3.399999999999999e-07,-3.390288
186,-3.199999999999999e-07,-3.191044
187,-3e-07,-2.991429
188,-2.7999999999999997e-07,-2.792331
189,-2.5999999999999995e-07,-2.591972
190,-2.399999999999999e-07,-2.392916
191,-2.199999999999999e-07,-2.193647
192,-2e-07,-1.994488
193,-1.7999999999999997e-07,-1.794309
194,-1.5999999999999995e-07,-1.595385
195,-1.3999999999999993e-07,-1.395254
196,-1.199999999999999e-07,-1.195904
197,-9.999999999999989e-08,-0.9966114
198,-7.999999999999998e-08,-0.7972978
199,-5.999999999999995e-08,-0.5984195
200,-3.999999999999983e-08,-0.3993907
201,-2.000000000000002e-08,-0.1989746
202,0.0,0.0005581708
