,I,V
136,-7.000000000000001e-07,-0.09262471
137,-7.200000000000001e-07,-0.09513224
138,-7.400000000000001e-07,-0.09786156
139,-7.600000000000001e-07,-0.1003206
140,-7.800000000000002e-07,-0.1028307
141,-8.000000000000002e-07,-0.1052747
142,-8.2e-07,-0.1079125
143,-8.4e-07,-0.1105245
144,-8.6e-07,-0.1128914
145,-8.8e-07,-0.1153057
146,-9.000000000000001e-07,-0.1179405
147,-9.200000000000003e-07,-0.1204172
148,-9.400000000000001e-07,-0.1228804
149,-9.6e-07,-0.125374
150,-9.800000000000001e-07,-0.1286497
151,-1e-06,-0.1308628
152,-1e-06,-0.1312395
153,-9.8e-07,-0.1282747
154,-9.6e-07,-0.1258527
155,-9.399999999999999e-07,-0.1231365
156,-9.2e-07,-0.1204962
157,-9e-07,-0.1180242
158,-8.799999999999999e-07,-0.1154001
159,-8.599999999999999e-07,-0.1129614
160,-8.4e-07,-0.1103588
161,-8.2e-07,-0.1079213
162,-8e-07,-0.1052106
163,-7.799999999999999e-07,-0.1025985
164,-7.599999999999999e-07,-0.1000669
165,-7.399999999999999e-07,-0.09773248
166,-7.199999999999999e-07,-0.09486784
167,-7e-07,-0.09229309
168,-6.8e-07,-0.08994123
169,-6.599999999999999e-07,-0.08684158
170,-6.4e-07,-0.08425634
171,-6.2e-07,-0.08212993
172,-6e-07,-0.07923148
173,-5.8e-07,-0.07664193
174,-5.599999999999999e-07,-0.07393681
175,-5.399999999999999e-07,-0.07131732
176,-5.199999999999999e-07,-0.06843317
177,-5e-07,-0.0657163
178,-4.8e-07,-0.06235696
179,-4.5999999999999994e-07,-0.05956995
180,-4.399999999999999e-07,-0.05676673
181,-4.199999999999999e-07,-0.05410292
182,-4e-07,-0.0510216
183,-3.7999999999999996e-07,-0.04842575
184,-3.5999999999999994e-07,-0.04582568
185,-3.399999999999999e-07,-0.0432464
186,-3.199999999999999e-07,-0.04040555
187,-3e-07,-0.03804385
188,-2.7999999999999997e-07,-0.03554808
