,I,V
166,-7.199999999999999e-07,-0.03749861
167,-7e-07,-0.036023
168,-6.8e-07,-0.03495982
169,-6.599999999999999e-07,-0.03416952
170,-6.4e-07,-0.03355225
171,-6.2e-07,-0.03251534
172,-6e-07,-0.03146736
173,-5.8e-07,-0.03054566
174,-5.599999999999999e-07,-0.02907161
175,-5.399999999999999e-07,-0.02858561
176,-5.199999999999999e-07,-0.02766474
177,-5e-07,-0.02643953
178,-4.8e-07,-0.02550805
179,-4.5999999999999994e-07,-0.02475103
180,-4.399999999999999e-07,-0.02375946
181,-4.199999999999999e-07,-0.02288223
182,-4e-07,-0.02166844
183,-3.7999999999999996e-07,-0.02071673
184,-3.5999999999999994e-07,-0.01985836
185,-3.399999999999999e-07,-0.01886762
186,-3.199999999999999e-07,-0.01802951
187,-3e-07,-0.01697838
188,-2.7999999999999997e-07,-0.01587872
189,-2.5999999999999995e-07,-0.01511292
190,-2.399999999999999e-07,-0.01447238
191,-2.199999999999999e-07,-0.01390069
192,-2e-07,-0.01293569
193,-1.7999999999999997e-07,-0.0118676
194,-1.5999999999999995e-07,-0.0107332
195,-1.3999999999999993e-07,-0.00960301
196,-1.199999999999999e-07,-0.008481087
197,-9.999999999999989e-08,-0.00729378
198,-7.999999999999998e-08,-0.00607276
199,-5.999999999999995e-08,-0.004744672
200,-3.999999999999983e-08,-0.00326621
201,-2.000000000000002e-08,-0.001624187
202,0.0,0.0002534175
