,I,V
122,-4.2e-07,-4.188518
123,-4.4e-07,-4.387839
124,-4.6000000000000004e-07,-4.587305
125,-4.800000000000001e-07,-4.786822
126,-5.000000000000001e-07,-4.986372
127,-5.200000000000001e-07,-5.185888
128,-5.400000000000001e-07,-5.385577
129,-5.600000000000001e-07,-5.58494
130,-5.800000000000002e-07,-5.784214
131,-6e-07,-5.983733
132,-6.2e-07,-6.183179
133,-6.4e-07,-6.38268
134,-6.6e-07,-6.582246
135,-6.800000000000001e-07,-6.781694
136,-7.000000000000001e-07,-6.981031
137,-7.200000000000001e-07,-7.18048
138,-7.400000000000001e-07,-7.379745
139,-7.600000000000001e-07,-7.579166
140,-7.800000000000002e-07,-7.778719
141,-8.000000000000002e-07,-7.978139
142,-8.2e-07,-8.177498
143,-8.4e-07,-8.376965
144,-8.6e-07,-8.576232
145,-8.8e-07,-8.775553
146,-9.000000000000001e-07,-8.975085
147,-9.200000000000003e-07,-9.174533
148,-9.400000000000001e-07,-9.37391
149,-9.6e-07,-9.573536
150,-9.800000000000001e-07,-9.772829
151,-1e-06,-9.972104
152,-1e-06,-9.972119
153,-9.8e-07,-9.772891
154,-9.6e-07,-9.573589
155,-9.399999999999999e-07,-9.374014
156,-9.2e-07,-9.1746
157,-9e-07,-8.975229
158,-8.799999999999999e-07,-8.775507
159,-8.599999999999999e-07,-8.576312
160,-8.4e-07,-8.377026
161,-8.2e-07,-8.177558
162,-8e-07,-7.978156
163,-7.799999999999999e-07,-7.778792
164,-7.599999999999999e-07,-7.579206
165,-7.399999999999999e-07,-7.379875
166,-7.199999999999999e-07,-7.180553
167,-7e-07,-6.981121
168,-6.8e-07,-6.781792
169,-6.599999999999999e-07,-6.582292
170,-6.4e-07,-6.382717
171,-6.2e-07,-6.183277
172,-6e-07,-5.983837
173,-5.8e-07,-5.78432
174,-5.599999999999999e-07,-5.585001
175,-5.399999999999999e-07,-5.385608
176,-5.199999999999999e-07,-5.18595
177,-5e-07,-4.986489
178,-4.8e-07,-4.786952
179,-4.5999999999999994e-07,-4.587343
180,-4.399999999999999e-07,-4.387957
181,-4.199999999999999e-07,-4.188559
182,-4e-07,-3.989012
183,-3.7999999999999996e-07,-3.789481
184,-3.5999999999999994e-07,-3.589998
185,-3.399999999999999e-07,-3.390321
186,-3.199999999999999e-07,-3.190917
187,-3e-07,-2.991565
188,-2.7999999999999997e-07,-2.792053
189,-2.5999999999999995e-07,-2.592554
190,-2.399999999999999e-07,-2.393095
191,-2.199999999999999e-07,-2.193476
192,-2e-07,-1.994332
193,-1.7999999999999997e-07,-1.794994
194,-1.5999999999999995e-07,-1.595489
195,-1.3999999999999993e-07,-1.396135
196,-1.199999999999999e-07,-1.196675
197,-9.999999999999989e-08,-0.9970417
198,-7.999999999999998e-08,-0.7975445
199,-5.999999999999995e-08,-0.5981691
200,-3.999999999999983e-08,-0.3986196
201,-2.000000000000002e-08,-0.1992541
202,0.0,0.0001585193
