,I,V
78,4.6e-06,0.3765923
79,4.4e-06,0.371837
80,4.2000000000000004e-06,0.3642035
81,4.000000000000001e-06,0.3534768
82,3.8e-06,0.3482198
83,3.6000000000000003e-06,0.3464901
84,3.4000000000000005e-06,0.3420758
85,3.2e-06,0.3382225
86,3e-06,0.3303952
87,2.8000000000000003e-06,0.3253801
88,2.6000000000000005e-06,0.3175499
89,2.4e-06,0.3120409
90,2.200000000000001e-06,0.305308
91,1.9999999999999995e-06,0.2953015
92,1.7999999999999997e-06,0.2877194
93,1.6e-06,0.2834314
94,1.4000000000000001e-06,0.2818
95,1.2000000000000004e-06,0.2760402
96,1.0000000000000006e-06,0.2682343
97,8.000000000000008e-07,0.2577765
98,5.999999999999993e-07,0.2484267
99,3.9999999999999956e-07,0.2341954
100,1.9999999999999978e-07,0.2212274
101,0.0,0.2019541
102,-1.9999999999999978e-07,0.1686064
103,-3.9999999999999956e-07,0.1418914
104,-5.999999999999993e-07,0.1181955
105,-8.000000000000008e-07,0.08678805
106,-1.0000000000000006e-06,0.06331892
107,-1.2000000000000004e-06,0.02893513
108,-1.4000000000000001e-06,0.006926905
109,-1.6e-06,-0.02497463
110,-1.7999999999999997e-06,-0.04964473
111,-1.9999999999999995e-06,-0.07766207
112,-2.200000000000001e-06,-0.1047948
113,-2.4000000000000007e-06,-0.1251643
114,-2.6000000000000005e-06,-0.1502308
115,-2.8000000000000003e-06,-0.1644478
116,-3e-06,-0.1801905
117,-3.2e-06,-0.1901746
118,-3.3999999999999996e-06,-0.1961084
119,-3.600000000000001e-06,-0.2032079
120,-3.800000000000001e-06,-0.2063344
121,-4.000000000000001e-06,-0.2115656
122,-4.2000000000000004e-06,-0.2154087
123,-4.4e-06,-0.2161227
124,-4.6e-06,-0.2143963
125,-4.8e-06,-0.2151196
126,-5.000000000000001e-06,-0.2197394
127,-5.200000000000001e-06,-0.2197988
128,-5.400000000000001e-06,-0.2161631
129,-5.599999999999999e-06,-0.2171821
130,-5.8e-06,-0.214167
131,-6.000000000000002e-06,-0.2211222
132,-6.2e-06,-0.2199328
133,-6.400000000000001e-06,-0.2209326
134,-6.5999999999999995e-06,-0.2154922
135,-6.800000000000001e-06,-0.2198423
136,-6.999999999999999e-06,-0.2157541
137,-7.2000000000000005e-06,-0.2186719
138,-7.400000000000002e-06,-0.2202588
139,-7.6e-06,-0.2210193
140,-7.800000000000002e-06,-0.2246961
141,-8e-06,-0.2223217
142,-8.200000000000001e-06,-0.2187497
143,-8.4e-06,-0.2230283
144,-8.6e-06,-0.2190481
145,-8.800000000000002e-06,-0.2204942
146,-9e-06,-0.2215288
147,-9.200000000000002e-06,-0.2147753
148,-9.4e-06,-0.2201737
149,-9.600000000000001e-06,-0.2190175
150,-9.8e-06,-0.2216487
151,-1e-05,-0.2188631
152,-1e-05,-0.2180901
153,-9.800000000000001e-06,-0.2167159
154,-9.600000000000001e-06,-0.2197743
155,-9.400000000000001e-06,-0.2225591
156,-9.2e-06,-0.2185226
157,-9e-06,-0.2220101
158,-8.8e-06,-0.2186833
159,-8.6e-06,-0.2211852
160,-8.400000000000001e-06,-0.2203327
161,-8.200000000000001e-06,-0.2197595
162,-8.000000000000001e-06,-0.2190226
163,-7.8e-06,-0.2185358
164,-7.6e-06,-0.2207386
165,-7.4e-06,-0.2210466
166,-7.2000000000000005e-06,-0.221491
167,-7.000000000000001e-06,-0.2207342
168,-6.800000000000001e-06,-0.2240224
169,-6.6e-06,-0.2211896
170,-6.4000000000000006e-06,-0.2246501
171,-6.2e-06,-0.2206519
172,-6e-06,-0.2249398
173,-5.8e-06,-0.222641
174,-5.600000000000001e-06,-0.2244364
175,-5.400000000000001e-06,-0.2228677
176,-5.2e-06,-0.2205158
177,-5e-06,-0.2135549
178,-4.800000000000001e-06,-0.2173082
179,-4.6e-06,-0.2179473
180,-4.4e-06,-0.2162672
181,-4.2000000000000004e-06,-0.2155942
182,-4.000000000000001e-06,-0.206558
183,-3.8e-06,-0.2018438
184,-3.6000000000000003e-06,-0.2077944
185,-3.4000000000000005e-06,-0.1955661
186,-3.2e-06,-0.1891343
187,-3e-06,-0.1883662
188,-2.8000000000000003e-06,-0.1853477
189,-2.6000000000000005e-06,-0.1879399
190,-2.4e-06,-0.1812911
191,-2.200000000000001e-06,-0.1787556
192,-1.9999999999999995e-06,-0.1789262
193,-1.7999999999999997e-06,-0.182184
194,-1.6e-06,-0.1521299
195,-1.4000000000000001e-06,-0.1470988
196,-1.2000000000000004e-06,-0.1441484
197,-1.0000000000000006e-06,-0.1212337
198,-8.000000000000008e-07,-0.121257
199,-5.999999999999993e-07,-0.1064925
200,-3.9999999999999956e-07,-0.09123898
201,-1.9999999999999978e-07,-0.07166277
202,0.0,-0.04877771
