,I,V
150,-9.800000000000001e-07,0.98089
151,-1e-06,1.006768
152,-1e-06,1.004941
153,-9.8e-07,0.9870678
154,-9.6e-07,0.9749936
155,-9.399999999999999e-07,0.9544322
156,-9.2e-07,0.9437493
157,-9e-07,0.9363586
158,-8.799999999999999e-07,0.9221151
159,-8.599999999999999e-07,0.9192849
160,-8.4e-07,0.900645
161,-8.2e-07,0.8966439
162,-8e-07,0.8742177
163,-7.799999999999999e-07,0.8650354
164,-7.599999999999999e-07,0.8440802
165,-7.399999999999999e-07,0.8497937
166,-7.199999999999999e-07,0.830159
167,-7e-07,0.8139865
168,-6.8e-07,0.8040923
169,-6.599999999999999e-07,0.7966691
170,-6.4e-07,0.7772138
171,-6.2e-07,0.7614007
172,-6e-07,0.7498755
173,-5.8e-07,0.7323198
174,-5.599999999999999e-07,0.717873
175,-5.399999999999999e-07,0.7074646
176,-5.199999999999999e-07,0.6933905
177,-5e-07,0.6853629
178,-4.8e-07,0.6613399
179,-4.5999999999999994e-07,0.6448916
180,-4.399999999999999e-07,0.6295388
181,-4.199999999999999e-07,0.602897
182,-4e-07,0.5886086
183,-3.7999999999999996e-07,0.5710879
184,-3.5999999999999994e-07,0.5510685
185,-3.399999999999999e-07,0.5299728
186,-3.199999999999999e-07,0.5040767
187,-3e-07,0.4863068
188,-2.7999999999999997e-07,0.4606805
189,-2.5999999999999995e-07,0.4346367
190,-2.399999999999999e-07,0.3830089
191,-2.199999999999999e-07,0.340435
192,-2e-07,0.3349425
193,-1.7999999999999997e-07,0.3333051
194,-1.5999999999999995e-07,0.326838
195,-1.3999999999999993e-07,0.3204809
196,-1.199999999999999e-07,0.311438
197,-9.999999999999989e-08,0.2974918
198,-7.999999999999998e-08,0.2793895
199,-5.999999999999995e-08,0.252347
200,-3.999999999999983e-08,0.2080187
201,-2.000000000000002e-08,0.09797489
202,0.0,0.0002345144
